july	O
,	O
he	O
said	O
.	O

rad	S-ORG
1	O
buducnost	B-ORG
(	I-ORG
p	I-ORG
)	E-ORG
0	O

national	B-MISC
league	E-MISC

california	S-ORG
59	O
68	O
.465	O
14	O
1/2	O

cycling	O
-	O
world	O
championships	O
results	O
.	O

"	O
the	O
ceasefire	O
is	O
being	O
observed	O
,	O
"	O
said	O
woman	O
soldier	O
svetlana	B-PER
goncharova	E-PER
,	O
35	O
,	O
short	O
dark	O
hair	O
poking	O
out	O
from	O
under	O
a	O
peaked	O
camouflage	O
cap	O
.	O

copenhagen	S-LOC
1996-08-28	O

66	O
69	O

weaver	S-PER
had	O
been	O
reported	O
after	O
being	O
found	O
guilty	O
of	O
irresponsible	O
riding	O
at	O
the	O
provincial	O
track	O
of	O
pontefract	S-LOC
10	O
days	O
ago	O
.	O

london	S-LOC
1996-08-24	O

-docstart-	O

wife	O
of	O
gun	O
victim	O
brady	S-PER
praises	O
clinton	S-PER
.	O

premium	O
includes	O
price	O
for	O
delivery	O
to	O
consumer	O
's	O
works	O
.	O

but	O
chilean	S-MISC
ambassador	O
juan	B-PER
somavia	E-PER
said	O
:	O
"	O
every	O
weapon	O
that	O
reached	O
burundi	S-LOC
is	O
a	O
weapon	O
aimed	O
mainly	O
at	O
killing	O
an	O
unarmed	O
civilian	O
.	O

(	O
c.	B-PER
white	E-PER
181	O
,	O
r.	B-PER
blakey	E-PER
109	O
not	O
out	O
,	O
m.	B-PER
moxon	E-PER
66	O
,	O
m.	B-PER
vaughan	E-PER
57	O
)	O
.	O

gooch	S-PER
,	O
who	O
retired	O
from	O
test	O
cricket	O
after	O
the	O
1994-95	O
tour	O
of	O
australia	S-LOC
but	O
is	O
now	O
an	O
england	S-LOC
selector	O
,	O
is	O
seventh	O
in	O
this	O
season	O
's	O
first-class	O
averages	O
with	O
1,429	O
runs	O
at	O
64.95	O
,	O
having	O
hit	O
five	O
centuries	O
and	O
one	O
double	O
century	O
.	O

philadelphia	S-ORG
52	O
75	O
.409	O
28	O

--	O
helsinki	B-ORG
newsroom	E-ORG
+358	O
-	O
0	O
-	O
680	O
50	O
245	O

team	O
has	O
the	O
same	O
number	O
of	O
wins	O
and	O
points	O
,	O
precedence	O
goes	O
to	O

--	O
karachi	S-LOC
newsroom	O
9221-5685192	O

alkhan-yurt	S-LOC
,	O
russia	S-LOC
1996-08-22	O

-docstart-	O

baghdad	S-LOC
1996-08-27	O

tarak	B-PER
das	E-PER
,	O
70	O
,	O
was	O
picked	O
up	O
from	O
a	O
calcutta	S-LOC
footpath	O
a	O
week	O
ago	O
by	O
passers-by	O
who	O
took	O
pity	O
on	O
him	O
and	O
brought	O
him	O
to	O
nirmal	B-LOC
hriday	E-LOC
(	O
immaculate	O
home	O
)	O
.	O

we	O
will	O
ask	O
the	O
(	O
eu	S-ORG
)	O
scientific	O
and	O
veterinary	O
committee	O
to	O
examine	O
it	O
,	O
"	O
commission	S-ORG
spokesman	O
gerard	B-PER
kiely	E-PER
told	O
reuters	S-ORG
.	O

-	O
state	O
security	O
court	O
starts	O
investigating	O
suspects	O
in	O
unrest	O
.	O

worldcom	S-ORG
,	O
which	O
said	O
it	O
will	O
buy	O
mfs	S-ORG
,	O
shed	O
1-3/4	O
to	O
close	O
at	O
21	O
while	O
mfs	S-ORG
lost	O
3-8/16	O
to	O
close	O
at	O
41-5/16	O
.	O

the	O
central	O
bank	O
's	O
insistent	O
intervention	O
just	O
above	O
the	O
820	O
level	O
convinced	O
players	O
that	O
it	O
is	O
serious	O
about	O
supporting	O
the	O
won	O
.	O

borrower	O
venantius	B-ORG
ab	E-ORG
(	O
swedish	S-MISC
national	O
mortgage	O
agency	O
)	O

most	O
of	O
the	O
test	O
15	O
who	O
beat	O
the	O
springboks	S-ORG
33-26	O
to	O
secure	O
new	B-LOC
zealand	E-LOC
's	O
first-ever	O
rugby	O
series	O
in	O
south	B-LOC
africa	E-LOC
stood	O
in	O
the	O
middle	O
of	O
the	O
empty	O
50,000-seat	O
loftus	B-LOC
versfeld	E-LOC
.	O

7.	O
johan	B-PER
capiot	E-PER
(	O
belgium	S-LOC
)	O
collstrop	S-ORG

pittsburgh	S-ORG
56	O
76	O
.424	O
15	O

boston	S-ORG
9	O
seattle	S-ORG
5	O

6.	O
dusan	B-PER
kovacs	E-PER
(	O
hungary	S-LOC
)	O
49.31	O

day	O
of	O
four-day	O
english	S-MISC
county	B-MISC
championship	E-MISC
cricket	O
matches	O
on	O

a-	O
includes	O
54,600	O
tonnes	O
changed	O
from	O
unknown	O
.	O

chicago	S-ORG
69	O
61	O
.531	O
8	O

cairo	S-LOC
1996-08-29	O

the	O
judicial	O
review	O
sought	O
by	O
directorate-grade	O
bureaucrats	O
will	O
apply	O
to	O
only	O
about	O
1,000	O
of	O
the	O
approximately	O
33,000	O
civil	O
servants	O
affected	O
.	O

new	B-LOC
york	E-LOC
1996-08-28	O

german	S-MISC
troops	O
to	O
remain	O
in	O
bosnia	S-LOC
for	O
1997--ruehe	S-MISC
.	O

-docstart-	O

-docstart-	O

billings	S-LOC
mt	S-LOC
4.62	O
up	O
.01	O
4.50	O
dn	O
.01	O
---	O
---	O

ravenna	S-ORG
0	O
inter	S-ORG
1	O

sairyu	B-MISC
maru	I-MISC
no	I-MISC
:	I-MISC
2	E-MISC
-	O
(	O
built	O
1982	O
)	O
60,960	O
dwt	O
sold	O
to	O
greek	S-MISC
buyers	O
for	O
$	O
15.5	O
million	O
.	O

1996a	O

7.	O
anneke	B-PER
matthijs	E-PER
(	O
belgium	S-LOC
)	O
2:43.82	O

women	O
's	O
100	O
metres	O

vince	B-PER
spadea	E-PER
(	O
u.s.	S-LOC
)	O
vs.	O
daniel	B-PER
vacek	E-PER
(	O
czech	B-LOC
republic	E-LOC
)	O

london	S-LOC
1996-08-23	O

-docstart-	O

taibe	S-LOC
,	O
israel	S-LOC
1996-08-23	O

for	O
,	O
against	O
,	O
percentage	O
,	O
total	O
points	O
)	O
:	O

portland	S-LOC
or	S-LOC
5.60	O
up	O
.02	O
5.1700	O
dn	O
.01	O

in	O
an	O
interview	O
following	O
its	O
first-half	O
results	O
,	O
which	O
included	O
a	O
less	O
optimistic	O
forecast	O
for	O
the	O
second	O
half	O
of	O
this	O
year	O
than	O
it	O
had	O
made	O
in	O
the	O
past	O
,	O
sir	O
colin	B-PER
hope	E-PER
said	O
t&n	S-ORG
had	O
taken	O
defensive	O
action	O
to	O
protect	O
it	O
from	O
patchy	O
markets	O
.	O

toronto	S-LOC
1996-08-27	O

nantes	S-ORG
0	O
lens	S-ORG
1	O

first	O
division	O
after	O
wednesday	O
's	O
matches	O
:	O

french	S-MISC
tax	O
office	O
sucks	O
in	O
money	O
.	O

a	O
total	O
of	O
9,446	O
delegates	O
will	O
be	O
deployed	O
throughout	O
zaire	S-LOC
's	O
11	O
provinces	O
for	O
the	O
elections	O
,	O
which	O
must	O
be	O
held	O
by	O
july	O
1997	O
under	O
the	O
transitional	O
constitution	O
.	O

the	O
church	O
in	O
australia	S-LOC
said	O
on	O
monday	O
lynch	S-PER
,	O
batchelor	S-PER
,	O
barton	S-PER
and	O
riel	S-LOC
were	O
held	O
in	O
a	O
prison	O
until	O
the	O
weekend	O
,	O
when	O
they	O
were	O
moved	O
to	O
join	O
the	O
other	O
captives	O
at	O
the	O
compound	O
.	O

he	O
also	O
planned	O
to	O
travel	O
to	O
sarajevo	S-LOC
to	O
oversee	O
the	O
formal	O
dissolution	O
of	O
the	O
separatist	O
croat	S-MISC
mini-state	O
in	O
western	O
bosnia	S-LOC
.	O

prime	O
minister	O
costas	B-PER
simitis	E-PER
is	O
going	O
to	O
make	O
an	O
official	O
announcement	O
after	O
a	O
cabinet	O
meeting	O
later	O
on	O
thursday	O
,	O
said	O
skandalidis	S-PER
.	O

biovest	B-ORG
research	I-ORG
,	I-ORG
inc	E-ORG
's	O
analyst	O
eddie	B-PER
hedaya	E-PER
said	O
,	O
"	O
berlex	S-ORG
sales	O
are	O
losing	O
share	O
like	O
mad	O
...	O

st	B-ORG
louis	E-ORG
67	O
59	O
.532	O
1/2	O

beijing	S-LOC
1996-08-27	O

cycling	O
-	O
boardman	S-PER
breaks	O
world	O
4,000	O
metres	O
record	O
.	O

california	S-ORG
58	O
68	O
.460	O
14	O
1/2	O

st	B-ORG
helens	E-ORG
22	O
20	O
0	O
2	O
950	O
455	O
40	O
-	O
champions	O

-docstart-	O

cash	O
flow	O
/	O
shr	O
0.86	O
0.81	O

cynthia	B-PER
mckinney	E-PER
said	O
:	O
"	O
you	O
make	O
your	O
moral	O
decisions	O
.	O

no	O
further	O
details	O
were	O
immediately	O
available	O
.	O

6.	O
chandra	B-PER
sturrup	E-PER
(	O
bahamas	S-LOC
)	O
22.85	O

they	O
were	O
also	O
the	O
toast	O
of	O
london	B-ORG
broncos	E-ORG
,	O
who	O
managed	O
to	O
scrape	O
into	O
the	O
top	O
four	O
ahead	O
of	O
warrington	S-ORG
and	O
qualify	O
for	O
the	O
end-of-season	O
play-offs	O
.	O

more	O
than	O
16,000	O
application	O
forms	O
for	O
places	O
on	O
the	O
selection	B-ORG
committee	E-ORG
have	O
been	O
handed	O
out	O
since	O
the	O
nomination	O
period	O
opened	O
.	O

masood	S-PER
's	O
spokesman	O
amrollah	S-PER
(	O
one	O
name	O
)	O
said	O
rohrabacher	S-PER
had	O
recently	O
visited	O
italy	S-LOC
,	O
saudi	B-LOC
arabia	E-LOC
and	O
pakistan	S-LOC
as	O
part	O
of	O
a	O
mission	O
to	O
promote	O
peace	O
in	O
afghanistan	S-LOC
.	O

group	O
2	O

it	O
has	O
manufacturing	O
plants	O
in	O
san	B-LOC
diego	E-LOC
;	O
creedmoor	S-LOC
,	O
n.c.	S-LOC
;	O
hampshire	S-LOC
,	O
england	S-LOC
;	O
and	O
tijuana	S-LOC
,	O
mexico	S-LOC
,	O
and	O
distributes	O
its	O
prodcuts	O
in	O
more	O
than	O
120	O
countries	O
.	O

lugano	S-ORG
9	O
1	O
4	O
4	O
6	O
15	O
7	O

a.s.	B-ORG
bacau	E-ORG
1	O
ceahlaul	B-ORG
piatra	I-ORG
neamt	E-ORG
1	O

said	O
the	O
37-year-old	O
veteran	O
.	O

ob	S-ORG
42	O
6	O
61	O
.413	O
20	O

volendam	S-ORG
3	O
0	O
1	O
2	O
2	O
7	O
1	O

london	S-LOC
shipsales	O
.	O

at	O
trent	B-LOC
bridge	E-LOC
:	O
nottinghamshire	S-ORG
392-6	O
(	O
g.	B-PER
archer	E-PER
143	O
not	O

minneapolis	S-LOC
1996-08-28	O

(	O
switzerland	S-LOC
)	O
6-3	O
3-6	O
7-6	O
(	O
8-6	O
)	O

bastia	S-ORG
4	O
2	O
2	O
0	O
4	O
1	O
8	O

the	O
government	O
has	O
been	O
trying	O
to	O
phase	O
out	O
huge	O
subsidies	O
to	O
the	O
farm	O
sector	O
,	O
and	O
in	O
a	O
move	O
back	O
to	O
pre-soviet	S-MISC
days	O
has	O
given	O
up	O
to	O
50	O
hectares	O
(	O
124	O
acres	O
)	O
of	O
land	O
to	O
some	O
36,000	O
private	O
farmers	O
willing	O
to	O
go	O
it	O
alone	O
.	O

the	O
tour	O
party	O
will	O
be	O
announced	O
towards	O
the	O
end	O
of	O
march	O
.	O

norwich	S-ORG
2	O
1	O
0	O
1	O
3	O
3	O
3	O

scoreboard	O
on	O
the	O
first	O
day	O
of	O
the	O

brasilia	S-LOC
1996-08-22	O

khartoum	S-LOC
1996-08-24	O

foreign	O
exchange	O
/	O
gold	O
bullion	O
close	O
in	O
london	S-LOC

drop	O
goal	O
:	O
zinzan	B-PER
brooke	E-PER
.	O

tennis	O
-	O
seles	B-PER
has	E-PER
walkover	O
to	O
u.s.	B-MISC
open	E-MISC
third	O
round	O
.	O

-	O
speech	O
/	O
96	O
/	O
202	O
:	O
speech	O
by	O
european	S-MISC
commissioner	O
anita	B-PER
gradin	E-PER
at	O
the	O
world	B-MISC
congress	I-MISC
against	I-MISC
sexual	I-MISC
exploitation	I-MISC
of	I-MISC
children	E-MISC
in	O
stockholm	S-LOC
.	O

7,000	O
.	O

french	S-MISC
central	O
defender	O
antoine	B-PER
kombouare	E-PER
has	O
completed	O
a	O
300,000	O
pounds	O
sterling	O
(	O
$	O
467,000	O
)	O
move	O
to	O
aberdeen	S-ORG
from	O
swiss	S-MISC
club	O
sion	S-ORG
,	O
the	O
scottish	S-MISC
premier	O
division	O
club	O
said	O
on	O
friday	O
.	O

